Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hyperbilirubinaemia,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 01, page:44 PDF 1333k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/bc6e880b062db2c78b661508027015fd?reference=44,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rosuvastatin Calcium,CC(C)C1=C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 021366/S-024 Part 03, page:19 PDF 933k",https://www.pharmapendium.com/browse/fda/Rosuvastatin Calcium/fd6f850669161bf26eb7261f0808b3aa?reference=19,2012.0,CC(C)C1=C(\C=C\[CH](O)C[CH](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1
Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207947/S-000 Part 05, page:6 PDF 601k",https://www.pharmapendium.com/browse/fda/Selexipag/0a014815d9b037d06801f9864d8abfcb?reference=6,2015.0,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
Simeprevir Sodium,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205123/S-000 Part 14, page:7 PDF 2421k",https://www.pharmapendium.com/browse/fda/Simeprevir Sodium/fd82a4a1819b234234eb96cdaa34a562?reference=7,2013.0,[H][C]12C[C]1(NC(=O)[C]1([H])C[CH](C[C]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1
Sodium Oxybate,OCCCC([O-])=O,Hyperbilirubinaemia,Human,-3.9542425094393248,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021196/S-000 Part 10, page:32 PDF 1551k",https://www.pharmapendium.com/browse/fda/Sodium Oxybate/8284148121cddd830616b0e2c1af886e?reference=32,2001.0,OCCCC([O-])=O
Sofosbuvir,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](C)(F)[C@@H]1O)OC1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/688774/2013; EMEA/H/C/002798/0000, page:89 PDF 1705k",https://www.pharmapendium.com/browse/ema/Sofosbuvir/1032262fbb076109fe76e6135bc7910e?reference=89,2013.0,CC(C)OC(=O)[CH](C)NP(=O)(OC[CH]1O[CH](N2C=CC(=O)NC2=O)[C](C)(F)[CH]1O)OC1=CC=CC=C1
Tacrine Hydrochloride,NC1=C2C=CC=CC2=NC2=C1CCCC2,Hyperbilirubinaemia,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020070/S-001, S-003, S-004, S-006 Part 14, page:35 PDF 9336k",https://www.pharmapendium.com/browse/fda/Tacrine Hydrochloride/5ca35442c7a6262bcfb861e4be5ed2ab?reference=35,1993.0,NC1=C2C=CC=CC2=NC2=C1CCCC2
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical Officer Review 050708, page:89 PDF 3016k",https://www.pharmapendium.com/browse/fda/Tacrolimus/75646250a5469f39fb3d1f2a54123990?reference=89,1994.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Telaprevir,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,Hyperbilirubinaemia,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: ANNEX I, page:21 PDF 1155k",https://www.pharmapendium.com/browse/ema/Telaprevir/6defe160000c04f95cf83eb9c075ef62?reference=21,2016.0,[H][C]12CCC[C]1([H])[CH](N(C2)C(=O)[CH](NC(=O)[CH](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[CH](CCC)C(=O)C(=O)NC1CC1
Ticagrelor,CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1,Hyperbilirubinaemia,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Assessment Report EMA/7549/2011, page:37 PDF 987k",https://www.pharmapendium.com/browse/ema/Ticagrelor/468f90b35105539d0ccd3a382e7992b7?reference=37,2013.0,CCCSC1=NC(N[CH]2C[CH]2C2=CC=C(F)C(F)=C2)=C2N=NN([CH]3C[CH](OCCO)[CH](O)[CH]3O)C2=N1
Tigecycline,[H][C@@]12CC3=C(C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C,Hyperbilirubinaemia,Human,-1.6989700043360187,Repeated,Intravenous,"EMA approval document: Withdrawal Public Statement EMEA/382036/2008, page:58 PDF 1174k",https://www.pharmapendium.com/browse/ema/Tigecycline/9442a757f05a00f09f95c3359b4cfc6d?reference=58,2008.0,[H][C]12CC3=C(C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C
Tiludronate Disodium,OP([O-])(=O)C(SC1=CC=C(Cl)C=C1)P(O)([O-])=O,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020707/S-000, page:75 PDF 3013k",https://www.pharmapendium.com/browse/fda/Tiludronate Disodium/78e8e520f2d22190bd6ce224470857aa?reference=75,1997.0,OP([O-])(=O)C(SC1=CC=C(Cl)C=C1)P(O)([O-])=O
Tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O,Hyperbilirubinaemia,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021618/S-000; 021681/S-000; 021682/S-000 Part 01, page:35 PDF 1565k",https://www.pharmapendium.com/browse/fda/Tinidazole/ef8074e8d0653227e6b5ac94398a11e1?reference=35,2004.0,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O
Tipranavir,CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1,Hyperbilirubinaemia,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022292/S-000; 021814/S-005, page:8 PDF 781k",https://www.pharmapendium.com/browse/fda/Tipranavir/e64bd5097e32bb239dcfdbb10f33afad?reference=8,2008.0,CCC[C]1(CCC2=CC=CC=C2)CC(O)=C([CH](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1
Tramadol Hydrochloride,COC1=CC(=CC=C1)[C@]1(O)CCCC[C@H]1CN(C)C,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 020281 Part 04, page:30 PDF 4425k",https://www.pharmapendium.com/browse/fda/Tramadol Hydrochloride/4b70086f27976254a969bfaf0b09086e?reference=30,1995.0,COC1=CC(=CC=C1)[C]1(O)CCCC[CH]1CN(C)C
Trazodone Hydrochloride,ClC1=CC(=CC=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,Hyperbilirubinaemia,Human,-2.574031267727719,Repeated,Oral,"FDA approval package document: Label 022411/S-000, page:12 PDF 1121k",https://www.pharmapendium.com/browse/fda/Trazodone Hydrochloride/a511d30aeae8c87a776cb787b11bb761?reference=12,2010.0,ClC1=CC(=CC=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1
Triamcinolone Acetonide,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Intranasal,"FDA approval package document: Medical/Clinical Review 020120/S-000 Part 01, page:41 PDF 1275k",https://www.pharmapendium.com/browse/fda/Triamcinolone Acetonide/e49c2b26062a1cfbda3e9ade12af25ad?reference=41,2000.0,[H][C]12C[CH]3OC(C)(C)O[C]3(C(=O)CO)[C]1(C)C[CH](O)[C]1(F)[C]2([H])CCC2=CC(=O)C=C[C]12C
Tucatinib,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1,Hyperbilirubinaemia,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 213411/S-001, page:6 PDF 999k",https://www.pharmapendium.com/browse/fda/Tucatinib/f1a86e7fa41a3766a3afda32e98fe0de?reference=6,2020.0,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1
Valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)[C@@H](C(C)C)C(O)=O,Hyperbilirubinaemia,Human,-2.505149978319906,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020665/S-016; 021283/S-001 Part 04, page:1 PDF 1361k",https://www.pharmapendium.com/browse/fda/Valsartan/03fccdae967d0ba20d480ea7dd8479b0?reference=1,2001.0,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)[CH](C(C)C)C(O)=O
Vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1,Hyperbilirubinaemia,Human,-2.9822712330395684,Repeated,Oral,"EMA approval document: Assessment Report EMA/200986/2012; EMEA/H/C/002409, page:78 PDF 1852k",https://www.pharmapendium.com/browse/ema/Vemurafenib/3f4e6b934f558fc729afc31971243828?reference=78,2011.0,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
Venetoclax,CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CN=C4NC=CC4=C3)=C(C=C2)C(=O)NS(=O)(=O)C2=CC=C(NCC3CCOCC3)C(=C2)N(=O)=O)=C(C1)C1=CC=C(Cl)C=C1,Hyperbilirubinaemia,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 208573/S-020; 208573/S-021 Part 13, page:5 PDF 9744k",https://www.pharmapendium.com/browse/fda/Venetoclax/3488d6fcf4b5e5bdbfa4f42ba6016f00?reference=5,2020.0,CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CN=C4NC=CC4=C3)=C(C=C2)C(=O)NS(=O)(=O)C2=CC=C(NCC3CCOCC3)C(=C2)N(=O)=O)=C(C1)C1=CC=C(Cl)C=C1
Venlafaxine Hydrochloride,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,Hyperbilirubinaemia,Human,-2.574031267727719,Repeated,Oral,"FDA approval package document: Approval Package 020151; 020527 Part 02, page:91 PDF 7315k",https://www.pharmapendium.com/browse/fda/Venlafaxine Hydrochloride/9f634a28eacbefbc406fe3e419e7a3a0?reference=91,1993.0,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hyperbilirubinaemia,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021266/S-000; 021267/S-000 Part 04, page:50 PDF 1582k",https://www.pharmapendium.com/browse/fda/Voriconazole/b91def2fd3ba7fba9e4703146e866659?reference=50,2001.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Hyperbilirubinaemia,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Label 020547/S-029, page:18 PDF 1194k",https://www.pharmapendium.com/browse/fda/Zafirlukast/244ecd1e992ff73be2fed108af9f0eb5?reference=18,2009.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Hyperbilirubinaemia,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 020199 Part 11, page:8 PDF 6994k",https://www.pharmapendium.com/browse/fda/Zalcitabine/a23abfaff31eeb2231f8321ed61f5a7c?reference=8,1992.0,NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1
Zanamivir,[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Hyperbilirubinaemia,Human,-2.7781512503836434,Repeated,Intravenous,"EMA approval document: Public Assessment Report EMA/CHMP/851480/2018; EMEA/H/C/004102/0000, page:111 PDF 2375k",https://www.pharmapendium.com/browse/ema/Zanamivir/0160f7132f67bf85b6bfb2d976c2fd6f?reference=111,2019.0,[H][C]1(OC(=C[CH](NC(N)=N)[CH]1NC(C)=O)C(O)=O)[CH](O)[CH](O)CO
Zanubrutinib,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,Hyperbilirubinaemia,Human,-2.505149978319906,Repeated,Oral,"FDA approval package document: Approval Package 213217/S-000 Part 02, page:94 PDF 15322k",https://www.pharmapendium.com/browse/fda/Zanubrutinib/29d03225a4fe0c37218e413611217951?reference=94,2019.0,NC(=O)C1=C2NCC[CH](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1
Zidovudine,CC1=CN([C@H]2C[C@H](N=N#N)[C@@H](CO)O2)C(=O)NC1=O,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Label 200732/S-000, page:10 PDF 577k",https://www.pharmapendium.com/browse/fda/Zidovudine/9e62d4d01af2595c48ccc71623e931df?reference=10,2011.0,CC1=CN([CH]2C[CH](N=N#N)[CH](CO)O2)C(=O)NC1=O
Zileuton,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,Hyperbilirubinaemia,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020471/S-007, page:11 PDF 1360k",https://www.pharmapendium.com/browse/fda/Zileuton/297b2570ca8de0a8b1c5586f78dff481?reference=11,1998.0,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
Ziprasidone Hydrochloride,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020825/S-000 Part 03, page:31 PDF 1609k",https://www.pharmapendium.com/browse/fda/Ziprasidone Hydrochloride/9c5dd9fe6f94b64e603bf9785f72e655?reference=31,1998.0,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12
