Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Repaglinide,CCOC1=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=CC=C1C(O)=O,Hepatic function abnormal,Human,-1.2041199826559248,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 583k",https://www.pharmapendium.com/browse/ema/Repaglinide/d71691b4e54937882bf6df4cd204d79c?reference=7,2018.0,CCOC1=CC(CC(=O)N[CH](CC(C)C)C2=CC=CC=C2N2CCCCC2)=CC=C1C(O)=O
Ribavirin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Hepatic function abnormal,Human,-1.1760912590556813,Repeated,Oral,"EMA approval document: ANNEX I, page:15 PDF 511k",https://www.pharmapendium.com/browse/ema/Ribavirin/0f6da39093f1e3353868e51d6fed1035?reference=15,2020.0,NC(=O)C1=NN(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O
Rifaximin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C2N=C2C=C(C)C=CN12,Hepatic function abnormal,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021361/S-000 Part 06, page:44 PDF 1496k",https://www.pharmapendium.com/browse/fda/Rifaximin/1294c64e40796c5796329a0b82af91b7?reference=44,2003.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C1=C2N=C2C=C(C)C=CN12
Riluzole,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,Hepatic function abnormal,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020599/S-013 Part 01, page:19 PDF 367k",https://www.pharmapendium.com/browse/fda/Riluzole/fa4c98a71c463b5252ae14a80cc11904?reference=19,2009.0,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatic function abnormal,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020272/S-036 Part 12, page:17 PDF 2715k",https://www.pharmapendium.com/browse/fda/Risperidone/00d3cf228e8451f91c5b7f27a2f0be5a?reference=17,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatic function abnormal,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:36 PDF 1522k",https://www.pharmapendium.com/browse/ema/Rivaroxaban/f7df462dd06876f288288ba9d48e87d0?reference=36,2020.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Saquinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C3C=CC=CC3=N1)[C@@H](C2)C(=O)NC(C)(C)C,Hepatic function abnormal,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 020828/S-015, page:98 PDF 7793k",https://www.pharmapendium.com/browse/fda/Saquinavir/2d541b4caa5ddcb684d0e2d87ade6d61?reference=98,2003.0,[H][C]12CCCC[C]1([H])CN(C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)[CH](CC(N)=O)NC(=O)C1=CC=C3C=CC=CC3=N1)[CH](C2)C(=O)NC(C)(C)C
Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,Hepatic function abnormal,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207947/S-000 Part 05, page:6 PDF 601k",https://www.pharmapendium.com/browse/fda/Selexipag/0a014815d9b037d06801f9864d8abfcb?reference=6,2015.0,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
Silodosin,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=C(OCC(F)(F)F)C=CC=C1,Hepatic function abnormal,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022206/S-000 Part 02, page:16 PDF 5777k",https://www.pharmapendium.com/browse/fda/Silodosin/4c97fbb5603e0a37c43dc9b7ac0fe9b7?reference=16,2007.0,C[CH](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=C(OCC(F)(F)F)C=CC=C1
Sirolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Administrative documents 021083/S-006 Part 01, page:93 PDF 6695k",https://www.pharmapendium.com/browse/fda/Sirolimus/1267f8f550aab4827b5cd36f113f28dc?reference=93,2003.0,CO[CH]1C[CH](CC[CH]1O)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Spirapril Hydrochloride,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,Hepatic function abnormal,Human,-1.380211241711606,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020240, page:1 PDF 205k",https://www.pharmapendium.com/browse/fda/Spirapril Hydrochloride/45d43ec541e88cd1f1ab3389f0d8a8d2?reference=1,1993.0,CCOC(=O)[CH](CCC1=CC=CC=C1)N[CH](C)C(=O)N1CC2(C[CH]1C(O)=O)SCCS2
Sulfasalazine,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,Hepatic function abnormal,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021243/S-000, page:17 PDF 351k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/d95e9c143487ab782457adcf5f06a0cc?reference=17,2000.0,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Sunitinib,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C,Hepatic function abnormal,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:11 PDF 705k",https://www.pharmapendium.com/browse/ema/Sunitinib/95d35eea3df7c71029f241d18fa5927a?reference=11,2021.0,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Hepatic function abnormal,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 363k",https://www.pharmapendium.com/browse/ema/Tacrolimus/ddd3b1dc3f5b88ac9eef8ad12572c596?reference=7,2020.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Tadalafil,[H][C@]12CC3=C(NC4=C3C=CC=C4)[C@H](N1C(=O)CN(C)C2=O)C1=CC=C2OCOC2=C1,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 021368/S-020 Part 25, page:54 PDF 5445k",https://www.pharmapendium.com/browse/fda/Tadalafil/673cccc359eabaa469bf6c8a5274b4e6?reference=54,2011.0,[H][C]12CC3=C(NC4=C3C=CC=C4)[CH](N1C(=O)CN(C)C2=O)C1=CC=C2OCOC2=C1
Telithromycin,[H][C@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1,Hepatic function abnormal,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 021144/S-012, page:53 PDF 657k",https://www.pharmapendium.com/browse/fda/Telithromycin/3525544120b4529175fd8596ec3552c0?reference=53,2007.0,[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
Telmisartan,CCCC1=NC2=C(C)C=C(C=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O)C1=NC2=CC=CC=C2N1C,Hepatic function abnormal,Human,-1.9030899869919435,Repeated,Oral,"EMA approval document: Procedural Steps EMA/696616/2020, page:12 PDF 321k",https://www.pharmapendium.com/browse/ema/Telmisartan/d9f633988a5eff91cd03fa95477c380e?reference=12,2020.0,CCCC1=NC2=C(C)C=C(C=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O)C1=NC2=CC=CC=C2N1C
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatic function abnormal,Human,-1.146128035678238,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:58 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=58,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Tigecycline,[H][C@@]12CC3=C(C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C,Hepatic function abnormal,Human,-1.0791812460476249,Repeated,Intravenous,"FDA approval package document: Approval Package 021821/S-026, S-031 Part 01, page:15 PDF 2001k",https://www.pharmapendium.com/browse/fda/Tigecycline/f1d463cdaae9f608ea1b859013e830ef?reference=15,2013.0,[H][C]12CC3=C(C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C
Tizanidine Hydrochloride,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Hepatic function abnormal,Human,-1.5563025007672873,Repeated,Oral,"FDA approval package document: Medical Officer Review 020397, page:11 PDF 728k",https://www.pharmapendium.com/browse/fda/Tizanidine Hydrochloride/fadd8cf1a4115fd6ce090d88629487af?reference=11,1994.0,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Tolvaptan,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2,Hepatic function abnormal,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204441/S-000 Part 04, page:33 PDF 6589k",https://www.pharmapendium.com/browse/fda/Tolvaptan/1855f2995f8ec9e519b7402d7140e3ad?reference=33,2013.0,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2
Topiramate,[H][C@@]12OC(C)(C)O[C@]1(COS(N)(=O)=O)OC[C@H]1OC(C)(C)O[C@@H]21,Hepatic function abnormal,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020505 Part 02, page:40 PDF 2644k",https://www.pharmapendium.com/browse/fda/Topiramate/0e67447c530fa1dbad411867aea35c0c?reference=40,1995.0,[H][C]12OC(C)(C)O[C]1(COS(N)(=O)=O)OC[CH]1OC(C)(C)O[CH]21
Trandolapril,[H][C@]12CCCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatic function abnormal,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020528/S-001 Part 02, page:14 PDF 1012k",https://www.pharmapendium.com/browse/fda/Trandolapril/281895f55f444bcb4024286951c134cb?reference=14,1996.0,[H][C]12CCCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Troleandomycin,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(C)=O)N(C)C)[C@@H](C)C[C@@]2(CO2)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]1C,Hepatic function abnormal,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 050331, page:8 PDF 957k",https://www.pharmapendium.com/browse/fda/Troleandomycin/dce5622b265f7916994bc3b9c240a58f?reference=8,1959.0,CO[CH]1C[CH](O[CH](C)[CH]1OC(C)=O)O[CH]1[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2OC(C)=O)N(C)C)[CH](C)C[C]2(CO2)C(=O)[CH](C)[CH](OC(C)=O)[CH](C)[CH](C)OC(=O)[CH]1C
Ulipristal Acetate,[H][C@@]12CCC3=CC(=O)CCC3=C1[C@H](C[C@@]1(C)[C@@]2([H])CC[C@]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/84021/2015; EMEA/H/C/002041/II/0028, page:46 PDF 4975k",https://www.pharmapendium.com/browse/ema/Ulipristal Acetate/88e54d22b1add642a5687c34a8150a02?reference=46,2015.0,[H][C]12CCC3=CC(=O)CCC3=C1[CH](C[C]1(C)[C]2([H])CC[C]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C
Valganciclovir Hydrochloride,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1N=C(N)NC2=O,Hepatic function abnormal,Human,-2.9542425094393248,Repeated,Oral,"FDA approval package document: Approval Package 021304/S-001, page:80 PDF 9958k",https://www.pharmapendium.com/browse/fda/Valganciclovir Hydrochloride/e1a774ff88ed603671c561aabe592add?reference=80,2003.0,CC(C)[CH](N)C(=O)OCC(CO)OCN1C=NC2=C1N=C(N)NC2=O
Vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1,Hepatic function abnormal,Human,-2.9822712330395684,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 202429/S-000 Part 03, page:1 PDF 401k",https://www.pharmapendium.com/browse/fda/Vemurafenib/a71b0db58dca16a4f0e78174d14ccf9f?reference=1,2011.0,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
Vibegron,[H][C@@]1(CC[C@@H](CC2=CC=C(NC(=O)[C@@H]3CCC4=NC=CC(=O)N34)C=C2)N1)[C@H](O)C1=CC=CC=C1,Hepatic function abnormal,Human,-1.8750612633917,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 213006/S-000 Part 02, page:115 PDF 17037k",https://www.pharmapendium.com/browse/fda/Vibegron/691bda3e930a665761d8dd10d8b3c962?reference=115,2020.0,[H][C]1(CC[CH](CC2=CC=C(NC(=O)[CH]3CCC4=NC=CC(=O)N34)C=C2)N1)[CH](O)C1=CC=CC=C1
Vidarabine,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Hepatic function abnormal,Human,-1.0,Repeated,Intravenous,"FDA approval package document: Approval Package 050523, page:57 PDF 6146k",https://www.pharmapendium.com/browse/fda/Vidarabine/2f5df6b2c70ad513d76a070d1f5b0b66?reference=57,1983.0,NC1=NC=NC2=C1N=CN2[CH]1O[CH](CO)[CH](O)[CH]1O
Vigabatrin,NC(CCC(O)=O)C=C,Hepatic function abnormal,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020427/S-000 Part 04, page:18 PDF 6783k",https://www.pharmapendium.com/browse/fda/Vigabatrin/f04e0c3002c7e886d0386351669d22f5?reference=18,2009.0,NC(CCC(O)=O)C=C
Vildagliptin,[H][C@]12C[C@]3([H])C[C@](O)(C1)C[C@](C2)(C3)NCC(=O)N1CCC[C@@H]1C#N,Hepatic function abnormal,Human,-2.0,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 534k",https://www.pharmapendium.com/browse/ema/Vildagliptin/175999fa7b38ec4130f628d7f44e8908?reference=4,2020.0,[H][C]12C[C]3([H])C[C](O)(C1)C[C](C2)(C3)NCC(=O)N1CCC[CH]1C#N
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hepatic function abnormal,Human,-0.6020599913279624,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 208562/S-000, page:11 PDF 3069k",https://www.pharmapendium.com/browse/fda/Voriconazole/429feb21ab25ea7c397fc2dcb560c640?reference=11,2016.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 020547/S-029, page:20 PDF 1194k",https://www.pharmapendium.com/browse/fda/Zafirlukast/244ecd1e992ff73be2fed108af9f0eb5?reference=20,2009.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Hepatic function abnormal,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 020199 Part 01, page:21 PDF 3966k",https://www.pharmapendium.com/browse/fda/Zalcitabine/7516791f2c2ebfd4e1d211931a39b97b?reference=21,1992.0,NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1
Zanamivir,[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Hepatic function abnormal,Human,-2.7781512503836434,Repeated,Intravenous,"EMA approval document: Public Assessment Report EMA/CHMP/851480/2018; EMEA/H/C/004102/0000, page:111 PDF 2375k",https://www.pharmapendium.com/browse/ema/Zanamivir/0160f7132f67bf85b6bfb2d976c2fd6f?reference=111,2019.0,[H][C]1(OC(=C[CH](NC(N)=N)[CH]1NC(C)=O)C(O)=O)[CH](O)[CH](O)CO
Zileuton,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,Hepatic function abnormal,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022052/S-000 Part 01, page:42 PDF 6670k",https://www.pharmapendium.com/browse/fda/Zileuton/4a209ce23ae39ed1019cac5be7b004c0?reference=42,2007.0,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
Zomepirac,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 018236/S-008, S-009, S-015, S-017, S-018, S-024 Part 02, page:6 PDF 5050k",https://www.pharmapendium.com/browse/fda/Zomepirac/0b348a66d2f74804d192bcee4ba5cf23?reference=6,1983.0,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1
Zonisamide,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Hepatic function abnormal,Human,-0.9030899869919435,Repeated,Oral,"EMA approval document: Assessment Report EMA/470045/2013; EMEA/H/C/000577/II/0065, page:48 PDF 1046k",https://www.pharmapendium.com/browse/ema/Zonisamide/a7acf6027fd446290de64f99269548e6?reference=48,2013.0,NS(=O)(=O)CC1=NOC2=CC=CC=C12
