Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,Hepatitis,Human,-0.47712125471966244,Repeated,Subcutaneous,"FDA approval package document: Approval Package 020632/S-004 Part 01, page:57 PDF 9790k",https://www.pharmapendium.com/browse/fda/Liraglutide/393afd11d3ad0ccc504807db3ce07b6e?reference=57,2017.0,CCCCCCCCCCCCCCCC(=O)N[CH](CCC(=O)NCCCC[CH](NC(=O)[CH](C)NC(=O)[CH](C)NC(=O)[CH](CCC(N)=O)NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](CC(C)C)NC(=O)[CH](CC1=CC=C(O)C=C1)NC(=O)[CH](CO)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC(O)=O)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=CC=C1)NC(=O)[CH](NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](C)NC(=O)[CH](N)CC1=CN=CN1)[CH](C)O)[CH](C)O)C(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC1=CC=CC=C1)C(=O)N[CH]([CH](C)CC)C(=O)N[CH](C)C(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(C)C)C(=O)N[CH](C(C)C)C(=O)N[CH](CCCNC(N)=N)C(=O)NCC(=O)N[CH](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O
Lisinopril,[H][C@]1(CCCN1C(=O)[C@H](CCCCN)N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(O)=O,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 019777/S-007, S-010, S-014, S-016, S-019, S-021, S-022, S-023, S-024, S-025; 019888/S-007, S-009, S-014, S-021; 019558 Part 19, page:6 PDF 1299k",https://www.pharmapendium.com/browse/fda/Lisinopril/45a3cc5ad12dbaca25c0f68924996ac1?reference=6,1988.0,[H][C]1(CCCN1C(=O)[CH](CCCCN)N[CH](CCC1=CC=CC=C1)C(O)=O)C(O)=O
Loratadine,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical Officer Review 019658, page:26 PDF 1361k",https://www.pharmapendium.com/browse/fda/Loratadine/ac2dfbec92472bd95fb933301a111f38?reference=26,1995.0,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
Lorcaserin Hydrochloride,C[C@H]1CNCCC2=CC=C(Cl)C=C12,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022529/S-000 Part 03, page:5 PDF 637k",https://www.pharmapendium.com/browse/fda/Lorcaserin Hydrochloride/6fe74588188e0b91f4691d843e3f75bc?reference=5,2012.0,C[CH]1CNCCC2=CC=C(Cl)C=C12
Losartan Potassium,CCCCC1=NC(Cl)=C(C[O-])N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Hepatitis,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Label 020386/S-045, page:14 PDF 338k",https://www.pharmapendium.com/browse/fda/Losartan Potassium/7967a96ba41a06ee08580286dafde840?reference=14,2005.0,CCCCC1=NC(Cl)=C(C[O-])N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
Lovastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,Hepatitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019643/S-008, S-012, S-028, S-032, S-033, S-035, S-036, S-037, S-041, S-034, S-009, S-018, S-039, S-040, S-042 Part 11, page:50 PDF 5264k",https://www.pharmapendium.com/browse/fda/Lovastatin/95f4d825554551efe2761d8826963afb?reference=50,1990.0,[H][C]12[CH](C[CH](C)C=C1C=C[CH](C)[CH]2CC[CH]1C[CH](O)CC(=O)O1)OC(=O)[CH](C)CC
Loxapine Hydrochloride,CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2,Hepatitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Label 017525/S-051; 017658/S-038; 018039/S-024, page:6 PDF 325k",https://www.pharmapendium.com/browse/fda/Loxapine Hydrochloride/5891388147ae5ecbac6dabcb4b794667?reference=6,2017.0,CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2
Maraviroc,[H][C@]12CC[C@]([H])(C[C@H](C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022128/S-000, page:42 PDF 8317k",https://www.pharmapendium.com/browse/fda/Maraviroc/e100e3226906927d8e7a780313319af6?reference=42,2007.0,[H][C]12CC[C]([H])(C[CH](C1)N1C(C)=NN=C1C(C)C)N2CC[CH](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
Mefenamic Acid,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 015034/S-032, page:8 PDF 827k",https://www.pharmapendium.com/browse/fda/Mefenamic Acid/bcd696f706f5701412ad5bbb95fb4620?reference=8,1998.0,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207233/S-000 Part 04, page:42 PDF 9738k",https://www.pharmapendium.com/browse/fda/Meloxicam/0caf0c63e10542b81af2c271442ab2d4?reference=42,2015.0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Memantine Hydrochloride,[H][C@]12C[C@]3(C)C[C@](C)(C1)C[C@](N)(C2)C3,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 391k",https://www.pharmapendium.com/browse/ema/Memantine Hydrochloride/a6604340fe241b89faeb3219a48bb2bf?reference=5,2019.0,[H][C]12C[C]3(C)C[C](C)(C1)C[C](N)(C2)C3
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hepatitis,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022301/S-000, page:6 PDF 882k",https://www.pharmapendium.com/browse/fda/Mesalamine/5851436c18a73308bd7a26b78b8b3870?reference=6,2008.0,NC1=CC(C(O)=O)=C(O)C=C1
Metformin Hydrochloride,CN(C)C(=N)NC(N)=N,Hepatitis,Human,-2.929418925714293,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020357 Part 03, page:8 PDF 1951k",https://www.pharmapendium.com/browse/fda/Metformin Hydrochloride/031d8bc21f6a622b853c27a3ef611e56?reference=8,,CN(C)C(=N)NC(N)=N
Methimazole,CN1C=CNC1=S,Hepatitis,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Label 007517/S-022, page:3 PDF 480k",https://www.pharmapendium.com/browse/fda/Methimazole/d0109b41ed065fe52623158b8c92a5d5?reference=3,2009.0,CN1C=CNC1=S
Mexiletine Hydrochloride,CC(N)COC1=C(C)C=CC=C1C,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/831802/2018; EMEA/H/C/004584/0000, page:116 PDF 3055k",https://www.pharmapendium.com/browse/ema/Mexiletine Hydrochloride/0339e2432f1279187517a7d5ce5d49a6?reference=116,2018.0,CC(N)COC1=C(C)C=CC=C1C
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hepatitis,Human,-2.1760912590556813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021754/S-000 Part 04, page:7 PDF 7162k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/bed36c7c52cf41ed159f180586049913?reference=7,2005.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Milnacipran Hydrochloride,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,Hepatitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Label 022256/S-000, page:12 PDF 480k",https://www.pharmapendium.com/browse/fda/Milnacipran Hydrochloride/d90d83e340a7ba39f84558eb89b4994a?reference=12,2009.0,CCN(CC)C(=O)[C]1(C[CH]1CN)C1=CC=CC=C1
Minocycline Hydrochloride,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Hepatitis,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 050808/S-014 Part 01, page:11 PDF 303k",https://www.pharmapendium.com/browse/fda/Minocycline Hydrochloride/31f5da0487309d3b69b91cef30181e69?reference=11,2011.0,[H][C]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2
Mometasone Furoate,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Hepatitis,Human,-2.6020599913279625,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 021067/S-000 Part 02, page:87 PDF 5587k",https://www.pharmapendium.com/browse/fda/Mometasone Furoate/2fb64796327da0fe3482516707a6d7cb?reference=87,2005.0,[H][C]12C[CH](C)[C](OC(=O)C3=CC=CO3)(C(=O)CCl)[C]1(C)C[CH](O)[C]1(Cl)[C]2([H])CCC2=CC(=O)C=C[C]12C
Moricizine Hydrochloride,CCOC(=O)NC1=CC=C2SC3=C(C=CC=C3)N(C(=O)CCN3CCOCC3)C2=C1,Hepatitis,Human,-2.9542425094393248,Repeated,Oral,"FDA approval package document: Approval Package 019753 Part 01, page:20 PDF 6242k",https://www.pharmapendium.com/browse/fda/Moricizine Hydrochloride/c3f0b79bd6f99d950b0cee99b32b827b?reference=20,1990.0,CCOC(=O)NC1=CC=C2SC3=C(C=CC=C3)N(C(=O)CCN3CCOCC3)C2=C1
Moxifloxacin Hydrochloride,[H][C@@]12CCCN[C@]1([H])CN(C2)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,Hepatitis,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021085/S-010; 021334/S-000, page:42 PDF 1745k",https://www.pharmapendium.com/browse/fda/Moxifloxacin Hydrochloride/1662ebfc721a7169705e8138fce783a5?reference=42,2001.0,[H][C]12CCCN[C]1([H])CN(C2)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
Mycophenolate Mofetil,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1,Hepatitis,Human,-3.6989700043360187,Repeated,Multiple,"FDA approval package document: Medical/Clinical Review 050722/S-005; 050723/S-005; 050758/S-004; 050759/S-006, page:35 PDF 1890k",https://www.pharmapendium.com/browse/fda/Mycophenolate Mofetil/6a37819bb169f4f2a7bf971cb6cb5007?reference=35,2000.0,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1
Nedocromil Sodium,CCCC1=C2OC(=CC(=O)C2=CC2=C1N(CC)C(=CC2=O)C([O-])=O)C([O-])=O,Hepatitis,Human,-1.146128035678238,Repeated,Inhalation,"FDA approval package document: Approval Package 019660/S-003, S-010, S-015 Part 05, page:41 PDF 7331k",https://www.pharmapendium.com/browse/fda/Nedocromil Sodium/145e52545d7a9387e1516f38bb56ff2b?reference=41,1993.0,CCCC1=C2OC(=CC(=O)C2=CC2=C1N(CC)C(=CC2=O)C([O-])=O)C([O-])=O
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatitis,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: ANNEX I, page:17 PDF 742k",https://www.pharmapendium.com/browse/ema/Nevirapine/f3292fccf515eca05ba0b31687fcd313?reference=17,2020.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Nifedipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1N(=O)=O)C(=O)OC,Hepatitis,Human,-1.954242509439325,Repeated,Oral,"FDA approval package document: Approval Package 020198 Part 02, page:6 PDF 7366k",https://www.pharmapendium.com/browse/fda/Nifedipine/2be7688aba1be2659370e4a8c8a097dd?reference=6,1995.0,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1N(=O)=O)C(=O)OC
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Hepatitis,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 022068/S-000, page:10 PDF 326k",https://www.pharmapendium.com/browse/fda/Nilotinib Hydrochloride Monohydrate/f322685b508d762bb135f8a217a6a292?reference=10,2007.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Nilutamide,CC1(C)NC(=O)N(C2=CC=C(C(=C2)C(F)(F)F)N(=O)=O)C1=O,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical Officer Review 020169, page:14 PDF 591k",https://www.pharmapendium.com/browse/fda/Nilutamide/fc6a923cc670cfaa1045fa4ebf0f27f4?reference=14,1995.0,CC1(C)NC(=O)N(C2=CC=C(C(=C2)C(F)(F)F)N(=O)=O)C1=O
Nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OC(C)C,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Pharmacology Review 018869, page:5 PDF 430k",https://www.pharmapendium.com/browse/fda/Nimodipine/e88cab4c81511472255ec25e568cc6d0?reference=5,,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OC(C)C
"Nitrofurantoin, Macrocrystalline",O=C1CN(C(=O)N1)\N=C\C1=CC=C(O1)N(=O)=O,Hepatitis,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 016620/S-064, page:29 PDF 2554k","https://www.pharmapendium.com/browse/fda/Nitrofurantoin, Macrocrystalline/87b6846f59ea68c204bf40dd016affea?reference=29",2003.0,O=C1CN(C(=O)N1)\N=C\C1=CC=C(O1)N(=O)=O
Nizatidine,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C\N(=O)=O,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Printed Labeling 021494/S-000, page:8 PDF 972k",https://www.pharmapendium.com/browse/fda/Nizatidine/48bb51b3c36a8fa9cb390213dfb5f04b?reference=8,2004.0,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C\N(=O)=O
Nomifensine,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,Hepatitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 018224 Part 02, page:36 PDF 3804k",https://www.pharmapendium.com/browse/fda/Nomifensine/e446c3328772dca77a06d98942f108c6?reference=36,1984.0,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2
Norfloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 019384/S-007, S-009, S-011, S-012, S-013, S-014, S-015, S-020, S-021, S-022, S-023, S-028 Part 07, page:17 PDF 2318k",https://www.pharmapendium.com/browse/fda/Norfloxacin/0fd8857ed6f695e0cb609135b405422c?reference=17,1986.0,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
Ofloxacin,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 019735/S-002, S-005, S-006, S-017, S-024, S-035, S-041, S-042; 020087/S-017 Part 14, page:29 PDF 7211k",https://www.pharmapendium.com/browse/fda/Ofloxacin/2c51783bd554e63801f2040c23dc2f9b?reference=29,1990.0,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:6 PDF 385k",https://www.pharmapendium.com/browse/ema/Olanzapine/4a9fc53882e2467a371b65b3f2d8c45f?reference=6,2020.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Omeprazole,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019810/S-002, S-007, S-036, S-037, S-009, S-010, S-022, S-035, S-019, S-023, S-025, S-033, S-034; 050662/S-010 Part 21, page:48 PDF 6127k",https://www.pharmapendium.com/browse/fda/Omeprazole/1f18354d13e32eec8cbbb691e34fed35?reference=48,1990.0,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021229/S-000, page:181 PDF 20401k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/42ffe48b5d32d8a231f5c085c007aa78?reference=181,2003.0,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Ondansetron Hydrochloride,CN1C2=C(C(=O)C(CC2)CN2C=CN=C2C)C2=C1C=CC=C2,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020103/S-004; 020007/S-017, S-008, S-007 Part 02, page:10 PDF 8329k",https://www.pharmapendium.com/browse/fda/Ondansetron Hydrochloride/3d5dbcd9b676e055f369348787d5936e?reference=10,1992.0,CN1C2=C(C(=O)C(CC2)CN2C=CN=C2C)C2=C1C=CC=C2
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatitis,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 01, page:43 PDF 4480k",https://www.pharmapendium.com/browse/fda/Orlistat/3f97e8190e694a8cb2e2e90a1f1afa61?reference=43,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Oxaprozin,OC(=O)CCC1=NC(C2=CC=CC=C2)=C(O1)C1=CC=CC=C1,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 018841/S-003, S-001, S-002, S-004, S-005 Part 02, page:38 PDF 11237k",https://www.pharmapendium.com/browse/fda/Oxaprozin/a591ca196a9f82f4f0e7e4359c600b1f?reference=38,1992.0,OC(=O)CCC1=NC(C2=CC=CC=C2)=C(O1)C1=CC=CC=C1
Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,Hepatitis,Human,-3.380211241711606,Repeated,Oral,"FDA approval package document: Approval Package 078734/S-000 Part 02, page:5 PDF 4827k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/e640954ff6d039d46590299b60b86f2c?reference=5,2009.0,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Ozanimod Hydrochloride,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,Hepatitis,Human,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209899/S-000 Part 04, page:26 PDF 9758k",https://www.pharmapendium.com/browse/fda/Ozanimod Hydrochloride/8b224be2239d5e5f42efec391f71668d?reference=26,2019.0,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[CH](NCCO)C2=CC=C1)C#N
Pantoprazole Sodium,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1,Hepatitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020987/S-007, page:34 PDF 1373k",https://www.pharmapendium.com/browse/fda/Pantoprazole Sodium/fc792609ea1639d725d409fa83f0f250?reference=34,2002.0,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1
Para-Aminosalicylic Sodium,NC1=CC(O)=C(C=C1)C([O-])=O,Hepatitis,Human,-4.176091259055681,Repeated,Oral,"FDA approval package document: Approval Package 006924, page:5 PDF 701k",https://www.pharmapendium.com/browse/fda/Para-Aminosalicylic Sodium/b2f51097a8a69bf801b952d56bf1bdf9?reference=5,,NC1=CC(O)=C(C=C1)C([O-])=O
Paramethadione,CCC1(C)OC(=O)N(C)C1=O,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 006800, page:4 PDF 498k",https://www.pharmapendium.com/browse/fda/Paramethadione/1b0f63c816f4740840862ca0a6bfabf0?reference=4,1949.0,CCC1(C)OC(=O)N(C)C1=O
Parecoxib,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,Hepatitis,Human,-1.6020599913279623,Repeated,Parenteral,"EMA approval document: ANNEX I, page:11 PDF 591k",https://www.pharmapendium.com/browse/ema/Parecoxib/48cad50f901910b6a3c6dffb4ca8f9db?reference=11,2020.0,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1
Paroxetine Hydrochloride,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC=C2OCOC2=C1,Hepatitis,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Label 077395 Part 02, page:9 PDF 4432k",https://www.pharmapendium.com/browse/fda/Paroxetine Hydrochloride/1a8809c0636779bdcb24a97a2b97ae6f?reference=9,2006.0,FC1=CC=C(C=C1)[CH]1CCNC[CH]1COC1=CC=C2OCOC2=C1
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: Assessment Report EMEA/H/C/001141, page:54 PDF 613k",https://www.pharmapendium.com/browse/ema/Pazopanib Hydrochloride/0a109978309581c3085fce67dac7e2fd?reference=54,2010.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Penicillamine,CC(C)(S)[C@H](N)C(O)=O,Hepatitis,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 050491 Part 01, page:9 PDF 5024k",https://www.pharmapendium.com/browse/fda/Penicillamine/f4eac439c72373bbc74fda5c16f8e622?reference=9,1978.0,CC(C)(S)[CH](N)C(O)=O
Phenindione,O=C1C(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1,Hepatitis,Human,-2.6989700043360187,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Phenindione-0035   ---   JOURNAL:Canadian Medical Association Journal   PAGES:1028   VOLUME:77,,1957.0,O=C1C(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1
Phenylbutazone,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,Hepatitis,Human,-2.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Phenylbutazone-0038   ---   JOURNAL:Canadian Medical Association Journal   PAGES:1211   VOLUME:83,,1960.0,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
Phthalylsulfathiazole,OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,Hepatitis,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 005803, page:4 PDF 724k",https://www.pharmapendium.com/browse/fda/Phthalylsulfathiazole/a57b1590fb877088111ee7f494268030?reference=4,1945.0,OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,Hepatitis,Human,-1.6532125137753437,Repeated,Oral,"FDA approval package document: Approval Package 021073/S-023, page:21 PDF 4047k",https://www.pharmapendium.com/browse/fda/Pioglitazone Hydrochloride/64d50ed1460da817c37772b2c3682588?reference=21,2004.0,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
